open,high,low,close,volume,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore,price_change_24h,Buy_Volume,Sell_Volume,Delta_Volume,RSI,MACD,Signal_Line,VWAP,Parabolic_SAR
2769.31,2776.74,2767.74,2774.31,6066.28,16820914.0,36323.0,2961.68,8212362.0,0.0,0.41,2961.68,3104.6,-142.92,45.34,-9.02,-9.59,297622.8,2722.13
2774.32,2780.26,2771.49,2779.33,5422.06,15051852.0,31614.0,2579.85,7162050.0,0.0,-0.08,2579.85,2842.21,-262.36,46.75,-7.52,-9.17,300398.84,2725.41
2779.33,2801.16,2775.0,2786.12,12617.52,35199180.0,55566.0,6971.06,19447924.0,0.0,-0.16,6971.06,5646.46,1324.6,45.99,-5.72,-8.48,303188.56,2729.8
2786.12,2790.61,2780.0,2785.53,7527.55,20957502.0,33583.0,3754.07,10451502.0,0.0,-0.13,3754.07,3773.48,-19.41,55.39,-4.29,-7.64,305972.66,2736.93
2785.54,2788.62,2780.53,2785.93,5087.8,14166108.0,32295.0,2145.64,5974296.5,0.0,-0.57,2145.64,2942.17,-796.53,55.4,-3.08,-6.73,308757.0,2744.64
2785.92,2791.67,2778.29,2788.47,7374.75,20535748.0,39040.0,3665.88,10209003.0,0.0,-0.27,3665.88,3708.87,-43.0,54.43,-1.91,-5.77,311541.6,2752.55
2788.46,2797.4,2776.39,2779.66,12051.74,33619508.0,40743.0,5411.76,15100449.0,0.0,-0.25,5411.76,6639.99,-1228.23,49.56,-1.66,-4.95,314331.2,2760.33
2779.66,2781.48,2764.25,2771.62,26616.6,73855576.0,60344.0,12658.12,35123388.0,0.0,-0.62,12658.12,13958.48,-1300.36,44.81,-2.1,-4.38,317106.0,2801.16
2771.62,2782.4,2768.8,2781.68,6585.97,18286422.0,34682.0,4127.85,11464128.0,0.0,-0.42,4127.85,2458.12,1669.74,73.75,-1.61,-3.82,319882.56,2800.42
2781.69,2799.0,2781.68,2796.6,15196.32,42446590.0,52018.0,8020.62,22400730.0,0.0,0.12,8020.62,7175.7,844.92,80.94,-0.02,-3.06,322675.78,2764.25
2796.6,2804.82,2794.71,2802.89,13735.7,38458924.0,53498.0,7815.48,21882398.0,0.0,0.64,7815.48,5920.22,1895.25,79.1,1.73,-2.1,325475.7,2764.94
2802.88,2806.99,2778.9,2787.57,14302.0,39927584.0,52930.0,7114.59,19862218.0,0.0,0.02,7114.59,7187.41,-72.82,66.49,1.86,-1.31,328267.44,2766.54
2787.56,2806.0,2782.82,2801.0,11701.95,32745282.0,50123.0,5830.14,16309742.0,0.0,0.19,5830.14,5871.81,-41.67,66.59,3.01,-0.45,331065.72,2768.97
2801.0,2805.85,2796.66,2805.5,9351.68,26202002.0,42398.0,4867.46,13637300.0,0.0,1.1,4867.46,4484.23,383.23,67.79,4.23,0.49,333867.56,2772.01
2805.51,2822.51,2805.27,2819.79,20638.78,58103844.0,65909.0,10955.12,30844296.0,0.0,1.6,10955.12,9683.65,1271.47,70.49,6.29,1.65,336682.84,2775.51
2819.78,2822.93,2805.26,2810.0,8620.34,24255752.0,49108.0,4178.23,11759168.0,0.0,1.08,4178.23,4442.11,-263.89,63.25,7.04,2.73,339496.62,2781.15
2810.01,2810.29,2798.01,2803.4,9796.4,27459318.0,42364.0,4207.58,11794354.0,0.0,0.82,4207.58,5588.82,-1381.24,57.48,7.03,3.59,342299.62,2787.0
